,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,y
629,0.0,0.169451656,0.225935541,0.976935984,0.976935984,0.0,0.0,0.0,19.2231,0.581272458,3.4483,0.239236593
630,0.0,0.0,0.448107403,0.882051093,0.971672573,0.785398163,0.0,0.0,19.6614,0.692520776,3.3001,0.270326594
631,0.0,0.11218104,0.157053456,0.99682251,0.974386302,6.283185307,0.0,0.0,18.2894,0.497377464,3.196,0.157180623
632,0.0,0.179242961,0.716971845,0.971672573,0.792429612,0.785398163,0.0,0.0,19.7323,0.692520776,3.2794,0.251742251
633,0.0,0.0,0.0,0.974386302,0.99682251,6.283185307,0.0,0.0,19.6606,0.497377464,3.4237,0.132527469
634,0.0,0.282419426,0.0,0.976935984,0.976935984,0.0,0.0,0.0,19.3125,0.581272458,3.4542,0.25847489
635,0.0,0.179242961,0.716971845,0.971672573,0.792429612,0.785398163,0.0,0.0,19.7362,0.692520776,3.2729,0.291182567
636,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,19.0177,0.497377464,3.2946,0.138452495
637,0.0,0.11296777,0.395387197,0.976935984,0.976935984,0.0,0.0,0.0,19.292,0.581272458,3.4094,0.252705395
638,0.0,0.282419426,0.0,0.976935984,0.976935984,0.0,0.0,0.0,19.2057,0.581272458,3.4643,0.250457208
639,0.0,0.0,0.716971845,0.971672573,0.792429612,0.785398163,0.0,0.0,19.699,0.692520776,3.3246,0.27914415
640,0.0,0.169451656,0.395387197,0.976935984,0.976935984,0.0,0.0,0.0,19.4517,0.581272458,3.4318,0.236997183
641,0.0,0.395387197,0.0,0.976935984,0.976935984,0.0,0.0,0.0,19.2147,0.581272458,3.4299,0.25691678
642,0.0,0.0,0.716971845,0.971672573,0.792429612,0.785398163,0.0,0.0,19.6277,0.692520776,3.343,0.244775315
643,0.0,0.11296777,0.395387197,0.976935984,0.976935984,0.0,0.0,0.0,19.5617,0.581272458,3.4312,0.249791765
644,0.0,0.0,0.716971845,0.971672573,0.792429612,0.785398163,0.0,0.0,19.5973,0.692520776,3.2927,0.290195684
645,0.0,0.157053456,0.0,0.974386302,0.99682251,6.283185307,0.0,0.0,18.6412,0.497377464,3.2559,0.153026588
646,0.0,0.11296777,0.395387197,0.976935984,0.976935984,0.0,0.0,0.0,19.4725,0.581272458,3.4413,0.249680348
647,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,18.8504,0.497377464,3.2692,0.154780909
648,0.0,0.225935541,0.225935541,0.976935984,0.976935984,0.0,0.0,0.0,19.295,0.581272458,3.4291,0.256218989
649,0.0,0.0,0.537728884,0.971672573,0.882051093,1.178097245,0.0,0.0,19.7345,0.692520776,3.2939,0.254799212
650,0.0,0.225935541,0.169451656,0.976935984,0.976935984,0.0,0.0,0.0,19.5044,0.581272458,3.4388,0.251116768
651,0.0,0.179242961,0.448107403,0.971672573,0.882051093,0.785398163,0.0,0.0,19.7667,0.692520776,3.2994,0.259588815
652,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,19.5612,0.497377464,3.3661,0.153790099
653,0.0,0.169451656,0.225935541,0.976935984,0.976935984,0.0,0.0,0.0,19.1958,0.581272458,3.182,0.256868904
654,0.0,0.179242961,0.627350364,0.882051093,0.882051093,0.392699082,0.0,0.0,19.4019,0.692520776,3.3195,0.240899001
655,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,19.1372,0.497377464,3.2177,0.152777323
656,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,18.8786,0.497377464,3.2785,0.151417468
657,0.0,0.169451656,0.225935541,0.976935984,0.976935984,0.0,0.0,0.0,19.23,0.581272458,3.2059,0.276374096
658,0.0,0.179242961,0.716971845,0.971672573,0.792429612,0.392699082,0.0,0.0,19.5338,0.692520776,3.3457,0.239723247
659,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,18.6489,0.497377464,3.1368,0.158658748
660,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,18.92,0.497377464,3.2761,0.161431701
661,0.0,0.169451656,0.225935541,0.976935984,0.976935984,0.0,0.0,0.0,19.2418,0.581272458,3.1889,0.253286049
662,0.0,0.179242961,0.716971845,0.971672573,0.792429612,0.392699082,0.0,0.0,19.4098,0.692520776,3.3393,0.235894961
663,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,18.6845,0.497377464,3.1583,0.15075162
664,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,18.8077,0.497377464,3.2916,0.155306557
665,0.0,0.169451656,0.225935541,0.976935984,0.976935984,0.0,0.0,0.0,19.4905,0.581272458,3.2619,0.258380033
666,0.0,0.179242961,0.537728884,0.882051093,0.882051093,0.392699082,0.0,0.0,19.2844,0.692520776,3.3517,0.246876008
667,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,19.7503,0.497377464,3.2918,0.141754545
668,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,19.5253,0.497377464,3.3203,0.139150031
669,0.0,0.089621481,0.448107403,0.882051093,0.971672573,1.178097245,0.0,0.0,19.7431,0.692520776,3.3611,0.269580767
670,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,19.0675,0.497377464,3.2815,0.139932358
671,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,18.7611,0.497377464,3.1381,0.149150033
672,0.0,0.179242961,0.537728884,0.882051093,0.882051093,0.392699082,0.0,0.0,19.5483,0.692520776,3.3508,0.236368278
673,0.0,0.299780508,0.0,0.986045866,0.986045866,0.0,0.0,0.0,19.6504,0.530171583,3.1922,0.316008498
674,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,18.6885,0.497377464,3.2865,0.160982844
675,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,19.6167,0.497377464,3.2565,0.146066529
676,0.0,0.089621481,0.448107403,0.971672573,0.882051093,0.785398163,0.0,0.0,19.8073,0.692520776,3.2799,0.31107061
677,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,18.8265,0.497377464,3.2915,0.132388101
678,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,19.2006,0.497377464,3.2112,0.151941791
679,0.0,0.0,0.716971845,0.971672573,0.792429612,0.0,0.0,0.0,19.23,0.692520776,3.3057,0.243762542
680,0.0,0.299780508,0.0,0.986045866,0.986045866,0.0,0.0,0.0,19.8341,0.530171583,3.1364,0.298625364
681,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,18.6399,0.497377464,3.1976,0.144883171
682,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,18.9308,0.497377464,3.1921,0.150871089
683,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,18.7597,0.497377464,3.2164,0.153282127
684,0.0,0.179242961,0.716971845,0.971672573,0.792429612,0.392699082,0.0,0.0,19.397,0.692520776,3.3085,0.242684797
685,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,18.9456,0.497377464,3.1749,0.147822299
686,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,18.81,0.497377464,3.2196,0.145840337
687,0.0,0.089621481,0.448107403,0.971672573,0.882051093,0.785398163,0.0,0.0,19.6733,0.692520776,3.3245,0.309384286
688,0.0,0.169451656,0.225935541,0.976935984,0.976935984,0.0,0.0,0.0,19.1526,0.581272458,3.2173,0.233050325
689,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,18.6052,0.497377464,3.2647,0.155024739
690,0.0,0.0,0.0,0.971672573,0.971672573,1.570796327,0.0,0.0,19.7767,0.692520776,3.3497,0.23882089
691,0.0,0.169451656,0.395387197,0.976935984,0.976935984,0.0,0.0,0.0,19.1451,0.581272458,3.2168,0.247165274
692,0.0,0.0,0.268864442,0.971672573,0.971672573,1.963495408,0.0,0.0,19.8151,0.692520776,3.2779,0.214580424
693,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,19.028,0.497377464,3.3078,0.149723477
694,0.0,0.225935541,0.282419426,0.976935984,0.976935984,0.0,0.0,0.0,19.162,0.581272458,3.2084,0.24913872
695,0.0,0.0,0.448107403,0.971672573,0.882051093,1.178097245,0.0,0.0,19.7598,0.692520776,3.3074,0.272675393
696,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,18.6763,0.497377464,3.3047,0.157510221
697,0.0,0.225935541,0.395387197,0.976935984,0.976935984,0.0,0.0,0.0,19.2873,0.581272458,3.2175,0.252635951
698,0.0,0.0,0.448107403,0.971672573,0.882051093,1.178097245,0.0,0.0,19.6799,0.692520776,3.2944,0.276664789
699,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,18.5786,0.497377464,3.2924,0.159121826
700,0.0,0.282419426,0.395387197,0.976935984,0.976935984,0.0,0.0,0.0,19.5311,0.581272458,3.2272,0.2348391
701,0.0,0.0,0.448107403,0.971672573,0.882051093,1.178097245,0.0,0.0,19.6425,0.692520776,3.2515,0.265254762
702,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,19.2337,0.497377464,3.4163,0.15452109
703,0.0,0.282419426,0.11296777,0.976935984,0.976935984,0.0,0.0,0.0,19.217,0.581272458,3.2455,0.252075597
704,0.0,0.0,0.716971845,0.971672573,0.792429612,0.392699082,0.0,0.0,19.3451,0.692520776,3.2779,0.233292128
705,0.0,0.0,0.716971845,0.971672573,0.792429612,0.392699082,0.0,0.0,19.3108,0.692520776,3.2648,0.245794917
706,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,19.5332,0.497377464,3.4334,0.126370149
707,0.0,0.0,0.716971845,0.971672573,0.792429612,0.392699082,0.0,0.0,19.3521,0.692520776,3.331,0.242956463
708,0.0,0.11218104,0.11218104,0.99682251,0.99682251,6.283185307,0.0,0.0,19.3897,0.497377464,3.4226,0.137067098
709,0.0,0.0,0.716971845,0.971672573,0.792429612,0.392699082,0.0,0.0,19.3239,0.692520776,3.3229,0.241344576
710,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,19.2663,0.497377464,3.3561,0.126479102
711,0.0,0.0,0.716971845,0.971672573,0.792429612,0.392699082,0.0,0.0,19.4024,0.692520776,3.2917,0.241050332
712,0.0,0.11218104,0.11218104,0.99682251,0.99682251,6.283185307,0.0,0.0,19.2165,0.497377464,3.3912,0.151940352
713,0.0,0.0,0.716971845,0.971672573,0.792429612,0.392699082,0.0,0.0,19.3763,0.692520776,3.3519,0.248387927
714,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,19.2956,0.497377464,3.3554,0.149255337
715,0.0,0.0,0.716971845,0.971672573,0.792429612,0.392699082,0.0,0.0,19.3657,0.692520776,3.2691,0.23472847
716,0.0,0.11218104,0.157053456,0.99682251,0.974386302,6.283185307,0.0,0.0,19.3962,0.497377464,3.4455,0.147011876
717,0.0,0.0,0.716971845,0.971672573,0.792429612,0.392699082,0.0,0.0,19.3903,0.692520776,3.2816,0.239351419
718,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,19.295,0.497377464,3.3681,0.160630822
719,0.0,0.0,0.716971845,0.971672573,0.792429612,0.785398163,0.0,0.0,19.6038,0.692520776,3.3289,0.298736508
720,0.0,0.0,0.716971845,0.971672573,0.792429612,0.785398163,0.0,0.0,19.6339,0.692520776,3.3543,0.28826342
721,0.0,0.0,0.716971845,0.971672573,0.792429612,0.785398163,0.0,0.0,19.7891,0.692520776,3.3626,0.246376747
722,0.0,0.0,0.716971845,0.971672573,0.792429612,0.785398163,0.0,0.0,19.7406,0.692520776,3.3264,0.3036055
723,0.0,0.0,0.716971845,0.971672573,0.792429612,0.392699082,0.0,0.0,19.441,0.692520776,3.4472,0.232928099
724,0.0,0.0,0.537728884,0.971672573,0.882051093,1.178097245,0.0,0.0,19.6918,0.692520776,3.3163,0.256729596
725,0.0,0.11218104,0.11218104,0.974386302,0.99682251,6.283185307,0.0,0.0,19.5693,0.497377464,3.3843,0.148129162
726,0.0,0.0,0.537728884,0.971672573,0.882051093,1.178097245,0.0,0.0,19.6827,0.692520776,3.3391,0.273726523
727,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,19.2037,0.423207141,3.3035,0.431208836
728,0.0,0.0,0.0,-0.977563792,-0.977563792,0.0,0.0,0.0,19.198,0.497377464,3.4447,0.246616178
729,0.0,0.0,0.537728884,0.971672573,0.882051093,1.178097245,0.0,0.0,19.54,0.692520776,3.3155,0.275419196
730,0.0,0.0,0.268864442,0.971672573,0.971672573,1.570796327,0.0,0.0,19.7329,0.692520776,3.3267,0.240555053
731,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,19.3775,0.497377464,3.424,0.1444456
732,0.0,0.896214806,0.537728884,0.882051093,0.702808131,0.0,0.0,0.0,19.2858,0.692520776,3.3127,0.237854553
733,0.0,0.089744832,0.11218104,0.974386302,0.99682251,6.283185307,0.0,0.0,19.182,0.497377464,3.3722,0.147220255
734,0.0,0.0,0.268864442,0.971672573,0.971672573,1.570796327,0.0,0.0,19.5873,0.692520776,3.2704,0.246811985
735,0.0,0.0,0.537728884,0.971672573,0.882051093,1.178097245,0.0,0.0,19.6709,0.692520776,3.3008,0.264478596
736,0.0,0.0,0.716971845,0.971672573,0.792429612,0.0,0.0,0.0,19.1627,0.692520776,3.3242,0.249144968
737,0.0,0.0,0.11218104,0.974386302,0.99682251,6.283185307,0.0,0.0,19.1999,0.497377464,3.4107,0.15313326
738,0.0,0.0,0.716971845,0.971672573,0.792429612,0.0,0.0,0.0,19.1641,0.692520776,3.3586,0.255388532
739,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,18.6904,0.497377464,3.284,0.15092615
740,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,19.0886,0.851393189,3.2776,0.29159059
741,0.0,0.0,0.716971845,0.971672573,0.792429612,0.0,0.0,0.0,19.3657,0.692520776,3.3972,0.244699632
742,0.0,0.0,0.11218104,0.974386302,0.99682251,6.283185307,0.0,0.0,18.9429,0.497377464,3.2787,0.160175198
743,0.0,0.993035796,0.993035796,0.0,0.0,0.0,0.0,0.0,19.0998,0.851393189,3.2935,0.404476672
744,0.0,0.0,0.716971845,0.971672573,0.792429612,0.0,0.0,0.0,19.2606,0.692520776,3.3857,0.248148314
745,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,18.5352,0.497377464,3.2695,0.165223078
746,0.0,0.397214318,0.496517898,0.794428637,0.893732217,0.0,0.0,0.0,19.1999,0.851393189,3.2776,0.284182484
747,0.0,0.0,0.716971845,0.971672573,0.792429612,0.0,0.0,0.0,19.1874,0.692520776,3.3343,0.250840669
748,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,18.7517,0.497377464,3.3331,0.162381302
749,0.0,0.0,0.0,0.971672573,0.971672573,1.178097245,0.0,0.0,19.6774,0.692520776,3.3097,0.280124939
750,0.0,0.11218104,0.157053456,0.99682251,0.974386302,6.283185307,0.0,0.0,19.1047,0.497377464,3.3473,0.163129274
751,0.0,0.993035796,0.993035796,0.0,0.0,0.0,0.0,0.0,19.2101,0.851393189,3.2582,0.397897828
752,0.0,0.0,0.716971845,0.971672573,0.792429612,0.0,0.0,0.0,19.2071,0.692520776,3.2827,0.247884915
753,0.0,0.067308624,0.11218104,0.974386302,0.99682251,6.283185307,0.0,0.0,18.5786,0.497377464,3.2427,0.151705488
754,0.0,0.0,0.716971845,0.971672573,0.792429612,0.0,0.0,0.0,19.2465,0.692520776,3.3062,0.245581373
755,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,18.624,0.497377464,3.3103,0.158627027
756,0.0,0.198607159,0.993035796,0.794428637,0.794428637,0.0,0.0,0.0,19.1498,0.851393189,3.2528,0.303685264
757,0.0,0.0,0.716971845,0.971672573,0.792429612,0.0,0.0,0.0,19.8512,0.692520776,3.3072,0.240363145
758,0.0,0.134617248,0.157053456,0.974386302,0.974386302,6.283185307,0.0,0.0,18.9606,0.497377464,3.3154,0.154501571
759,0.0,0.595821478,0.0,0.794428637,0.794428637,0.0,0.0,0.0,19.5813,0.851393189,3.311,0.291621152
760,0.0,0.0,0.716971845,0.971672573,0.792429612,0.0,0.0,0.0,19.554,0.692520776,3.3344,0.240209286
761,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,19.5588,0.497377464,3.3275,0.147448573
762,0.0,0.0,0.716971845,0.971672573,0.792429612,0.0,0.0,0.0,18.1712,0.692520776,3.2993,0.187890818
763,0.0,0.044872416,0.089744832,0.974386302,0.99682251,6.283185307,0.0,0.0,19.0038,0.497377464,3.2652,0.155034982
764,0.0,0.0,0.794428637,0.794428637,0.893732217,0.0,0.0,0.0,19.4913,0.851393189,3.3103,0.284215424
765,0.0,0.0,0.537728884,0.971672573,0.882051093,1.178097245,0.0,0.0,19.6733,0.692520776,3.3621,0.259703661
766,0.0,0.993035796,0.993035796,0.0,0.0,0.0,0.0,0.0,19.7413,0.851393189,3.353,0.391418866
767,0.0,0.0,0.537728884,0.971672573,0.882051093,1.178097245,0.0,0.0,19.6978,0.692520776,3.351,0.264290672
768,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,18.8899,0.497377464,3.2853,0.14826381
769,0.0,0.0,0.537728884,0.971672573,0.882051093,1.178097245,0.0,0.0,19.701,0.692520776,3.3518,0.266538542
770,0.0,0.0,0.537728884,0.971672573,0.882051093,1.178097245,0.0,0.0,19.6487,0.692520776,3.3138,0.265667949
771,0.0,0.397214318,0.993035796,0.893732217,0.794428637,0.0,0.0,0.0,19.257,0.851393189,3.266,0.345681628
772,0.0,0.157053456,0.157053456,0.974386302,0.974386302,6.283185307,0.0,0.0,18.9921,0.497377464,3.1771,0.148324819
773,0.0,0.0,0.537728884,0.971672573,0.882051093,1.178097245,0.0,0.0,19.6284,0.692520776,3.2468,0.257685462
774,0.0,0.297910739,0.993035796,0.794428637,0.794428637,0.0,0.0,0.0,19.1169,0.851393189,3.2883,0.311644918
775,0.0,0.0,0.896214806,0.971672573,0.882051093,1.570796327,0.0,0.0,19.8318,0.692520776,3.2734,0.244156231
776,0.0,0.993035796,0.993035796,0.0,0.0,0.0,0.0,0.0,19.0791,0.851393189,3.4494,0.386377204
777,0.0,0.0,0.537728884,0.971672573,0.882051093,1.178097245,0.0,0.0,19.691,0.692520776,3.304,0.280647161
778,0.0,0.0,0.0,0.974386302,0.99682251,6.283185307,0.0,0.0,19.4172,0.497377464,3.2702,0.148534937
779,0.0,0.595821478,0.0,0.794428637,0.893732217,0.0,0.0,0.0,19.1207,0.851393189,3.2547,0.326258606
780,0.0,0.022436208,0.11218104,0.862205263,0.929513887,5.890486225,0.0,0.0,19.133,0.497377464,3.3036,0.147876222
781,0.0,0.198607159,0.0,0.397214318,0.794428637,0.0,0.0,0.0,19.1185,0.851393189,3.2785,0.379947843
782,68.0,0.198607159,0.0,0.397214318,0.794428637,0.0,2.35619449,0.052631579,19.751,0.851393189,3.3376,0.170257907
783,0.0,0.022436208,0.0,0.862205263,0.839769055,0.0,1.963495408,0.052631579,18.6271,0.497377464,3.1935,0.157117979
784,85.0,0.198607159,0.0,0.397214318,0.794428637,0.0,0.392699082,0.105263158,19.8013,0.851393189,3.3081,0.162874885
785,20.9,0.0,0.448107403,0.971672573,-0.462271116,0.0,0.392699082,0.052631579,19.4472,0.692520776,3.3558,0.254480483
786,103.9285714,0.022436208,0.0,0.862205263,0.839769055,0.0,0.392699082,0.052631579,19.5577,0.497377464,3.3696,0.198304946
787,17.0,0.198607159,0.0,0.397214318,0.794428637,0.0,0.392699082,0.105263158,19.795,0.851393189,3.3005,0.171964272
788,52.30769231,0.993035796,0.993035796,0.0,0.0,0.0,3.141592654,0.105263158,19.4842,0.851393189,3.2813,0.20336336
789,72.75,0.0,0.089744832,-0.865382752,-0.842946544,0.0,3.141592654,0.105263158,19.1851,0.497377464,3.237,0.151283542
790,0.0,0.993035796,0.993035796,0.0,0.0,0.0,3.141592654,0.052631579,19.8812,0.851393189,3.3316,0.164483524
791,136.9411765,0.0,0.089744832,-0.910255168,-0.842946544,0.0,3.141592654,0.052631579,18.7534,0.497377464,3.2633,0.125671975
792,80.0,0.993035796,0.993035796,0.0,0.0,0.0,3.141592654,0.052631579,19.5636,0.851393189,3.2979,0.173104605
793,116.4,0.0,0.0,-0.977563792,-0.977563792,0.0,0.392699082,0.105263158,19.8341,0.497377464,3.3199,0.193680797
794,145.5,0.134617248,0.0,-0.842946544,-0.977563792,0.0,0.392699082,0.105263158,19.4992,0.497377464,3.3779,0.172871076
795,60.71428571,0.0,0.993035796,0.993035796,0.0,0.0,3.141592654,0.052631579,19.3722,0.851393189,3.2612,0.138997019
796,52.90909091,0.0,0.0,-0.977563792,-0.977563792,0.0,0.392699082,0.105263158,19.8549,0.497377464,3.4091,0.191973579
797,68.0,0.993035796,0.993035796,0.0,0.0,0.0,0.392699082,0.105263158,19.5431,0.851393189,3.3317,0.278277388
798,105.875,0.356740328,0.356740328,-0.583802951,-0.583802951,0.0,0.392699082,0.105263158,19.2513,0.598086124,3.3754,0.219895554
799,116.4,0.0,0.0,0.99682251,0.839769055,0.0,3.141592654,0.052631579,19.0098,0.497377464,3.1669,0.160320189
800,89.53846154,0.0,0.0,-0.977563792,-0.977563792,0.0,0.392699082,0.105263158,19.7942,0.497377464,3.4601,0.187536246
801,0.0,0.0,0.993035796,0.993035796,0.0,0.0,0.392699082,0.105263158,19.5051,0.851393189,3.3267,0.184199781
802,52.30769231,1.092339376,0.0,0.794428637,0.993035796,0.0,0.0,0.0,19.6358,0.851393189,3.3091,0.306791271
803,98.35294118,0.896214806,0.0,0.882051093,-0.910378519,0.0,0.0,0.0,19.2599,0.692520776,3.3202,0.276962712
804,85.0,1.092339376,0.993035796,0.794428637,0.0,0.0,0.0,0.0,19.459,0.851393189,3.313,0.323032562
805,104.5,0.0,0.448107403,-0.462271116,-0.462271116,0.0,0.0,0.0,19.2562,0.692520776,3.29742,0.359180579
806,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,19.0441,0.795257374,3.4409,0.33756595
807,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,19.3037,0.526315789,3.3354,0.320954771
808,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,19.2796,0.526315789,3.4033,0.377616324
809,275.0,0.027545778,0.11018311,0.881464882,0.881464882,0.0,1.178097245,0.131578947,19.7322,0.526315789,3.3175,0.194707578
810,275.0,0.22036622,0.192820443,0.991647992,0.991647992,0.0,3.141592654,0.026315789,19.8032,0.526315789,3.333,0.14609655
811,170.0,1.092339376,0.0,0.794428637,0.297910739,0.0,3.141592654,0.157894737,19.7341,0.851393189,3.30981,0.180444473
812,148.75,0.0,0.993035796,0.397214318,0.0,0.0,3.141592654,0.157894737,19.7491,0.851393189,3.35891,0.194317569
813,0.0,0.0,0.0,0.743735994,0.771281772,0.0,3.141592654,0.157894737,19.8556,0.526315789,3.1972,0.171842177
814,170.0,0.993035796,1.092339376,0.0,0.794428637,0.0,0.392699082,0.157894737,19.2937,0.851393189,3.3019,0.163831889
815,0.0,0.0,0.0,0.743735994,0.743735994,0.0,3.141592654,0.157894737,19.91,0.526315789,3.24546,0.166419389
816,0.0,1.092339376,1.092339376,0.595821478,0.794428637,0.0,3.141592654,0.157894737,19.754,0.851393189,3.31115,0.152863565
817,0.0,0.22036622,0.22036622,0.991647992,0.991647992,0.0,0.392699082,0.157894737,19.9045,0.526315789,3.4059,0.152190425
818,275.0,0.22036622,0.0,0.991647992,0.991647992,0.0,3.141592654,0.157894737,19.806,0.526315789,3.3614,0.192112768
819,0.0,0.0,0.22036622,0.743735994,0.991647992,0.0,3.141592654,0.026315789,19.7331,0.526315789,3.37046,0.17468926
820,275.0,0.0,0.0,0.743735994,0.743735994,0.0,3.141592654,0.026315789,19.5776,0.526315789,3.20302,0.112176193
821,170.0,1.092339376,0.993035796,0.595821478,0.0,0.0,0.392699082,0.157894737,19.4312,0.851393189,3.3473,0.180694841
822,182.0,1.075457767,0.089621481,0.716971845,0.985836287,0.0,3.141592654,0.026315789,19.2096,0.795257374,3.16645,0.146279752
823,0.0,0.027545778,0.0,0.771281772,0.743735994,0.0,0.392699082,0.157894737,19.0865,0.526315789,3.29808,0.136949308
824,182.0,0.0,1.075457767,0.985836287,0.716971845,0.0,3.141592654,0.026315789,19.5847,0.795257374,3.19221,0.14990676
825,170.0,0.0,1.092339376,0.993035796,0.695125057,0.0,0.392699082,0.157894737,19.2087,0.851393189,3.29275,0.192439405
826,0.0,0.0,0.0,0.991647992,0.743735994,0.0,3.141592654,0.157894737,19.4679,0.526315789,3.29447,0.174587323
827,170.0,1.092339376,1.092339376,0.794428637,0.595821478,0.0,3.141592654,0.026315789,19.4071,0.851393189,3.2718,0.201047745
828,0.0,0.0,0.22036622,0.743735994,0.991647992,0.0,3.141592654,0.157894737,19.8117,0.526315789,3.27999,0.172830187
829,0.0,0.089621481,0.0,0.985836287,0.985836287,0.0,3.141592654,0.157894737,19.2464,0.795257374,3.21057,0.179651799
830,170.0,0.0,0.0,0.297910739,0.297910739,0.0,0.392699082,0.157894737,19.751,0.851393189,3.32169,0.257616708
831,171.2941176,0.0,1.075457767,0.358485922,0.806593325,0.0,0.392699082,0.157894737,19.3797,0.795257374,3.1856,0.201713337
832,275.0,0.0,0.192820443,0.743735994,0.991647992,0.0,0.0,0.0,19.7885,0.526315789,3.3012,0.298272177
833,182.0,0.896214806,0.0,0.627350364,0.358485922,0.0,3.141592654,0.157894737,19.2317,0.795257374,3.1914,0.203735155
834,0.0,1.075457767,1.075457767,0.716971845,0.716971845,0.0,3.141592654,0.026315789,19.1171,0.795257374,3.2265,0.224107463
835,170.0,0.0,1.092339376,0.993035796,0.794428637,0.0,3.141592654,0.026315789,19.5599,0.851393189,3.2916,0.181825481
836,0.0,0.0,0.0,0.985836287,0.358485922,0.0,0.392699082,0.157894737,19.0638,0.795257374,3.2508,0.156752789
837,275.0,0.0,0.0,0.743735994,0.991647992,0.0,3.141592654,0.078947368,19.9137,0.526315789,3.3093,0.189992977
838,275.0,0.0,0.0,0.743735994,0.743735994,0.0,0.392699082,0.078947368,19.6768,0.526315789,3.3131,0.181190922
839,170.0,1.092339376,0.993035796,0.595821478,0.0,0.0,3.141592654,0.026315789,19.8612,0.851393189,3.3211,0.159696838
840,0.0,0.0,1.075457767,0.716971845,0.716971845,0.0,3.141592654,0.157894737,19.7992,0.795257374,3.2615,0.185670416
841,0.0,0.0,0.0,0.991647992,0.743735994,0.0,0.392699082,0.105263158,19.9143,0.526315789,3.3335,0.158485048
842,36.4,0.0,0.0,0.985836287,0.358485922,0.0,3.141592654,0.026315789,19.4223,0.795257374,3.2661,0.142172161
843,0.0,1.092339376,0.0,0.794428637,0.397214318,0.0,0.392699082,0.157894737,19.5872,0.851393189,3.3265,0.193813622
844,0.0,1.075457767,1.075457767,0.716971845,0.716971845,0.0,0.392699082,0.157894737,19.2925,0.795257374,3.2816,0.222374148
845,170.0,0.993035796,0.09930358,0.0,0.993035796,0.0,0.0,0.0,19.4867,0.851393189,3.319,0.295168864
846,36.4,0.0,0.0,0.358485922,0.985836287,0.0,3.141592654,0.026315789,19.3219,0.795257374,3.2714,0.133685719
